"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"65-74 years"	"65-74"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2019"	"2019"	Suppressed	31483433	Suppressed
	"65-74 years"	"65-74"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2020"	"2020"	Suppressed	32549398	Suppressed
	"65-74 years"	"65-74"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2021 (provisional)"	"2021"	Suppressed	32549398	Suppressed
	"65-74 years"	"65-74"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	Suppressed	30492316	Suppressed
	"65-74 years"	"65-74"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	Suppressed	31483433	Suppressed
	"65-74 years"	"65-74"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2020"	"2020"	Suppressed	32549398	Suppressed
	"65-74 years"	"65-74"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2021 (provisional)"	"2021"	Suppressed	32549398	Suppressed
	"65-74 years"	"65-74"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	653	30492316	21.415231300
	"65-74 years"	"65-74"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2019"	"2019"	653	31483433	20.741067215
	"65-74 years"	"65-74"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2020"	"2020"	699	32549398	21.475051551
	"65-74 years"	"65-74"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2021 (provisional)"	"2021"	734	32549398	22.550340255
	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2018"	"2018"	4004	30492316	131.311770480
	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2019"	"2019"	4199	31483433	133.371732365
	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2020"	"2020"	4603	32549398	141.415825878
	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2021 (provisional)"	"2021"	4813	32549398	147.867558103
	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	"2018"	"2018"	52654	30492316	1726.795695020
	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	"2019"	"2019"	55448	31483433	1761.180237238
	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	"2020"	"2020"	62573	32549398	1922.401145484
	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	"2021 (provisional)"	"2021"	67113	32549398	2061.881451694
	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2018"	"2018"	15957	30492316	523.312168220
	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2019"	"2019"	17163	31483433	545.143853912
	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2020"	"2020"	18609	32549398	571.715642790
	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2021 (provisional)"	"2021"	21826	32549398	670.550035979
	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2018"	"2018"	4399	30492316	144.265853732
	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2019"	"2019"	4599	31483433	146.076827136
	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2020"	"2020"	4532	32549398	139.234525935
	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2021 (provisional)"	"2021"	5291	32549398	162.552929550
	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2018"	"2018"	3996	30492316	131.049409300
	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2019"	"2019"	4132	31483433	131.243628991
	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2020"	"2020"	4089	32549398	125.624443192
	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2021 (provisional)"	"2021"	4789	32549398	147.130217278
	"65-74 years"	"65-74"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2018"	"2018"	115	30492316	3.771441959
	"65-74 years"	"65-74"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2019"	"2019"	143	31483433	4.542071381
	"65-74 years"	"65-74"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2020"	"2020"	151	32549398	4.639102696
	"65-74 years"	"65-74"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2021 (provisional)"	"2021"	186	32549398	5.714391400
	"65-74 years"	"65-74"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2018"	"2018"	288	30492316	9.445002472
	"65-74 years"	"65-74"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2019"	"2019"	324	31483433	10.291126765
	"65-74 years"	"65-74"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2020"	"2020"	292	32549398	8.970980047
	"65-74 years"	"65-74"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2021 (provisional)"	"2021"	316	32549398	9.708320873
	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2018"	"2018"	11558	30492316	379.046314488
	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2019"	"2019"	12564	31483433	399.067026776
	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2020"	"2020"	14077	32549398	432.481116855
	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2021 (provisional)"	"2021"	16535	32549398	507.997106429
	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	"2018"	"2018"	5110	30492316	167.583203585
	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	"2019"	"2019"	5388	31483433	171.137626573
	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	"2020"	"2020"	5925	32549398	182.031016365
	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	"2021 (provisional)"	"2021"	6408	32549398	196.870000484
	"65-74 years"	"65-74"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2018"	"2018"	34	30492316	1.115035014
	"65-74 years"	"65-74"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2019"	"2019"	26	31483433	0.825831160
	"65-74 years"	"65-74"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2020"	"2020"	34	32549398	1.044566170
	"65-74 years"	"65-74"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2021 (provisional)"	"2021"	47	32549398	1.443959117
	"65-74 years"	"65-74"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	413	30492316	13.544395906
	"65-74 years"	"65-74"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	419	31483433	13.308586773
	"65-74 years"	"65-74"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2020"	"2020"	437	32549398	13.425747536
	"65-74 years"	"65-74"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2021 (provisional)"	"2021"	493	32549398	15.146209463
	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2018"	"2018"	631	30492316	20.693738055
	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2019"	"2019"	614	31483433	19.502320474
	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2020"	"2020"	674	32549398	20.706988191
	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2021 (provisional)"	"2021"	790	32549398	24.270802182
	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2018"	"2018"	2620	30492316	85.923286378
	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2019"	"2019"	3055	31483433	97.035161318
	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2020"	"2020"	3891	32549398	119.541381380
	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2021 (provisional)"	"2021"	5271	32549398	161.938478862
	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2018"	"2018"	2750	30492316	90.186655550
	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2019"	"2019"	3062	31483433	97.257500476
	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2020"	"2020"	3116	32549398	95.731417214
	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2021 (provisional)"	"2021"	3526	32549398	108.327656321
	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2018"	"2018"	4974	30492316	163.123063529
	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2019"	"2019"	4867	31483433	154.589240633
	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2020"	"2020"	4716	32549398	144.887472266
	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2021 (provisional)"	"2021"	5120	32549398	157.299376167
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2018"	"2018"	3237	30492316	106.157892369
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2019"	"2019"	3130	31483433	99.417366588
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2020"	"2020"	3107	32549398	95.454914404
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2021 (provisional)"	"2021"	3429	32549398	105.347570483
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	1737	30492316	56.965171160
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	1737	31483433	55.171874046
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2020"	"2020"	1609	32549398	49.432557862
	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2021 (provisional)"	"2021"	1691	32549398	51.951805683
	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2018"	"2018"	712	30492316	23.350145000
	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2019"	"2019"	693	31483433	22.011576692
	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2020"	"2020"	742	32549398	22.796120530
	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2021 (provisional)"	"2021"	881	32549398	27.066552813
	"65-74 years"	"65-74"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	347	30492316	11.379916173
	"65-74 years"	"65-74"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	314	31483433	9.973499396
	"65-74 years"	"65-74"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2020"	"2020"	353	32549398	10.845054646
	"65-74 years"	"65-74"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2021 (provisional)"	"2021"	420	32549398	12.903464451
	"65-74 years"	"65-74"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	365	30492316	11.970228827
	"65-74 years"	"65-74"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	379	31483433	12.038077296
	"65-74 years"	"65-74"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2020"	"2020"	389	32549398	11.951065885
	"65-74 years"	"65-74"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2021 (provisional)"	"2021"	461	32549398	14.163088362
	"65-74 years"	"65-74"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2018"	"2018"	23	30492316	0.754288392
	"65-74 years"	"65-74"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2019"	"2019"	12	31483433	Unreliable
	"65-74 years"	"65-74"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2020"	"2020"	20	32549398	0.614450688
	"65-74 years"	"65-74"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2021 (provisional)"	"2021"	11	32549398	Unreliable
	"65-74 years"	"65-74"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2018"	"2018"	385	30492316	12.626131777
	"65-74 years"	"65-74"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2019"	"2019"	398	31483433	12.641569298
	"65-74 years"	"65-74"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2020"	"2020"	419	32549398	12.872741917
	"65-74 years"	"65-74"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2021 (provisional)"	"2021"	444	32549398	13.640805277
	"65-74 years"	"65-74"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2018"	"2018"	26	30492316	0.852673834
	"65-74 years"	"65-74"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2019"	"2019"	24	31483433	0.762305686
	"65-74 years"	"65-74"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2020"	"2020"	23	32549398	0.706618291
	"65-74 years"	"65-74"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2021 (provisional)"	"2021"	24	32549398	0.737340826
	"65-74 years"	"65-74"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	359	30492316	11.773457943
	"65-74 years"	"65-74"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	374	31483433	11.879263611
	"65-74 years"	"65-74"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2020"	"2020"	396	32549398	12.166123625
	"65-74 years"	"65-74"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2021 (provisional)"	"2021"	420	32549398	12.903464451
	"65-74 years"	"65-74"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2018"	"2018"	Suppressed	30492316	Suppressed
	"65-74 years"	"65-74"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2019"	"2019"	Suppressed	31483433	Suppressed
	"65-74 years"	"65-74"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2020"	"2020"	Suppressed	32549398	Suppressed
	"65-74 years"	"65-74"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2021 (provisional)"	"2021"	Suppressed	32549398	Suppressed
	"65-74 years"	"65-74"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2018"	"2018"	1259	30492316	41.289090668
	"65-74 years"	"65-74"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2019"	"2019"	1414	31483433	44.912510018
	"65-74 years"	"65-74"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2020"	"2020"	1400	32549398	43.011548171
	"65-74 years"	"65-74"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2021 (provisional)"	"2021"	1687	32549398	51.828915546
	"65-74 years"	"65-74"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2018"	"2018"	1040	30492316	34.106953371
	"65-74 years"	"65-74"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2019"	"2019"	948	31483433	30.111074609
	"65-74 years"	"65-74"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2020"	"2020"	883	32549398	27.127997882
	"65-74 years"	"65-74"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2021 (provisional)"	"2021"	960	32549398	29.493633031
	"65-74 years"	"65-74"	"#COVID-19 (U07.1)"	"GR113-137"	"2018"	"2018"	Suppressed	Suppressed	Unreliable
	"65-74 years"	"65-74"	"#COVID-19 (U07.1)"	"GR113-137"	"2019"	"2019"	Suppressed	Suppressed	Unreliable
	"65-74 years"	"65-74"	"#COVID-19 (U07.1)"	"GR113-137"	"2020"	"2020"	76277	32549398	2343.422757005
	"65-74 years"	"65-74"	"#COVID-19 (U07.1)"	"GR113-137"	"2021 (provisional)"	"2021"	102702	32549398	3155.265728724
	"65-74 years"	"65-74"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2018"	"2018"	Suppressed	Suppressed	Unreliable
	"65-74 years"	"65-74"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2019"	"2019"	Suppressed	Suppressed	Unreliable
	"65-74 years"	"65-74"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2020"	"2020"	Suppressed	Suppressed	Unreliable
	"65-74 years"	"65-74"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2021 (provisional)"	"2021"	Suppressed	Suppressed	Unreliable
	"75-84 years"	"75-84"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2018"	"2018"	18	15394374	Unreliable
	"75-84 years"	"75-84"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2019"	"2019"	13	15969872	Unreliable
	"75-84 years"	"75-84"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2020"	"2020"	14	16451547	Unreliable
	"75-84 years"	"75-84"	"#Salmonella infections (A01-A02)"	"GR113-001"	"2021 (provisional)"	"2021"	12	16451547	Unreliable
	"75-84 years"	"75-84"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	"2018"	"2018"	Suppressed	15394374	Suppressed
	"75-84 years"	"75-84"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	"2019"	"2019"	Suppressed	15969872	Suppressed
