"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"85+ years"	"85+"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2018"	"2018"	Suppressed	5201152	Suppressed
	"85+ years"	"85+"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2018"	"2018"	Suppressed	5201152	Suppressed
	"85+ years"	"85+"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	Suppressed	5201152	Suppressed
	"85+ years"	"85+"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	271	5201152	52.103841610
	"85+ years"	"85+"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2019"	"2019"	285	5217434	54.624552989
	"85+ years"	"85+"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2020"	"2020"	285	5208813	54.714960971
	"85+ years"	"85+"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2021 (provisional)"	"2021"	294	5208813	56.442801844
	"85+ years"	"85+"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2018"	"2018"	10707	5201152	2058.582406359
	"85+ years"	"85+"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2019"	"2019"	10231	5217434	1960.925619759
	"85+ years"	"85+"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2020"	"2020"	10195	5208813	1957.259744207
	"85+ years"	"85+"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2021 (provisional)"	"2021"	9321	5208813	1789.467197229
	"85+ years"	"85+"	"All other diseases (Residual) "	"GR113-111"	"2018"	"2018"	122706	5201152	23592.081138948
	"85+ years"	"85+"	"All other diseases (Residual) "	"GR113-111"	"2019"	"2019"	124291	5217434	23822.246721281
	"85+ years"	"85+"	"All other diseases (Residual) "	"GR113-111"	"2020"	"2020"	134619	5208813	25844.467827891
	"85+ years"	"85+"	"All other diseases (Residual) "	"GR113-111"	"2021 (provisional)"	"2021"	127048	5208813	24390.969689256
	"85+ years"	"85+"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2018"	"2018"	21530	5201152	4139.467564109
	"85+ years"	"85+"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2019"	"2019"	22253	5217434	4265.123430407
	"85+ years"	"85+"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2020"	"2020"	22652	5208813	4348.783494435
	"85+ years"	"85+"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2021 (provisional)"	"2021"	23545	5208813	4520.223705478
	"85+ years"	"85+"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2018"	"2018"	1194	5201152	229.564527243
	"85+ years"	"85+"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2019"	"2019"	1248	5217434	239.198042563
	"85+ years"	"85+"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2020"	"2020"	1046	5208813	200.813505879
	"85+ years"	"85+"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2021 (provisional)"	"2021"	1223	5208813	234.794376377
	"85+ years"	"85+"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2018"	"2018"	1159	5201152	222.835248806
	"85+ years"	"85+"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2019"	"2019"	1205	5217434	230.956443340
	"85+ years"	"85+"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2020"	"2020"	1014	5208813	194.670071665
	"85+ years"	"85+"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2021 (provisional)"	"2021"	1189	5208813	228.266977524
	"85+ years"	"85+"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2018"	"2018"	16	5201152	Unreliable
	"85+ years"	"85+"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2019"	"2019"	23	5217434	4.408297259
	"85+ years"	"85+"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2020"	"2020"	16	5208813	Unreliable
	"85+ years"	"85+"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2021 (provisional)"	"2021"	17	5208813	Unreliable
	"85+ years"	"85+"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2018"	"2018"	19	5201152	Unreliable
	"85+ years"	"85+"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2019"	"2019"	20	5217434	3.833301964
	"85+ years"	"85+"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2020"	"2020"	16	5208813	Unreliable
	"85+ years"	"85+"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2021 (provisional)"	"2021"	17	5208813	Unreliable
	"85+ years"	"85+"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2018"	"2018"	20336	5201152	3909.903036866
	"85+ years"	"85+"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2019"	"2019"	21005	5217434	4025.925387844
	"85+ years"	"85+"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2020"	"2020"	21606	5208813	4147.969988556
	"85+ years"	"85+"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2021 (provisional)"	"2021"	22322	5208813	4285.429329100
	"85+ years"	"85+"	"Falls (W00-W19)"	"GR113-118"	"2018"	"2018"	15996	5201152	3075.472510705
	"85+ years"	"85+"	"Falls (W00-W19)"	"GR113-118"	"2019"	"2019"	16496	5217434	3161.707460027
	"85+ years"	"85+"	"Falls (W00-W19)"	"GR113-118"	"2020"	"2020"	17439	5208813	3347.979664465
	"85+ years"	"85+"	"Falls (W00-W19)"	"GR113-118"	"2021 (provisional)"	"2021"	18054	5208813	3466.048790771
	"85+ years"	"85+"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2018"	"2018"	Suppressed	5201152	Suppressed
	"85+ years"	"85+"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	85	5201152	16.342533347
	"85+ years"	"85+"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	87	5217434	16.674863544
	"85+ years"	"85+"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2020"	"2020"	95	5208813	18.238320324
	"85+ years"	"85+"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2021 (provisional)"	"2021"	124	5208813	23.805807580
	"85+ years"	"85+"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2018"	"2018"	184	5201152	35.376778068
	"85+ years"	"85+"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2019"	"2019"	162	5217434	31.049745910
	"85+ years"	"85+"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2020"	"2020"	162	5208813	31.101135710
	"85+ years"	"85+"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2021 (provisional)"	"2021"	188	5208813	36.092676009
	"85+ years"	"85+"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2018"	"2018"	155	5201152	29.801090220
	"85+ years"	"85+"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2019"	"2019"	171	5217434	32.774731793
	"85+ years"	"85+"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2020"	"2020"	170	5208813	32.636994263
	"85+ years"	"85+"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2021 (provisional)"	"2021"	183	5208813	35.132764413
	"85+ years"	"85+"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2018"	"2018"	3915	5201152	752.717859428
	"85+ years"	"85+"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2019"	"2019"	4082	5217434	782.376930882
	"85+ years"	"85+"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2020"	"2020"	3735	5208813	717.053962198
	"85+ years"	"85+"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2021 (provisional)"	"2021"	3769	5208813	723.581361051
	"85+ years"	"85+"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2018"	"2018"	1156	5201152	222.258453512
	"85+ years"	"85+"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2019"	"2019"	1245	5217434	238.623047268
	"85+ years"	"85+"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2020"	"2020"	1285	5208813	246.697280167
	"85+ years"	"85+"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2021 (provisional)"	"2021"	1233	5208813	236.714199569
	"85+ years"	"85+"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2018"	"2018"	873	5201152	167.847430723
	"85+ years"	"85+"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2019"	"2019"	978	5217434	187.448466047
	"85+ years"	"85+"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2020"	"2020"	983	5208813	188.718619770
	"85+ years"	"85+"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2021 (provisional)"	"2021"	972	5208813	186.606814259
	"85+ years"	"85+"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	283	5201152	54.411022789
	"85+ years"	"85+"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	267	5217434	51.174581221
	"85+ years"	"85+"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2020"	"2020"	302	5208813	57.978660397
	"85+ years"	"85+"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2021 (provisional)"	"2021"	261	5208813	50.107385310
	"85+ years"	"85+"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2018"	"2018"	101	5201152	19.418774918
	"85+ years"	"85+"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2019"	"2019"	86	5217434	16.483198446
	"85+ years"	"85+"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2020"	"2020"	80	5208813	15.358585536
	"85+ years"	"85+"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2021 (provisional)"	"2021"	84	5208813	16.126514813
	"85+ years"	"85+"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	32	5201152	6.152483142
	"85+ years"	"85+"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	31	5217434	5.941618044
	"85+ years"	"85+"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2020"	"2020"	29	5208813	5.567487257
	"85+ years"	"85+"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2021 (provisional)"	"2021"	40	5208813	7.679292768
	"85+ years"	"85+"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	69	5201152	13.266291775
	"85+ years"	"85+"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	55	5217434	10.541580401
	"85+ years"	"85+"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2020"	"2020"	51	5208813	9.791098279
	"85+ years"	"85+"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2021 (provisional)"	"2021"	44	5208813	8.447222045
	"85+ years"	"85+"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2018"	"2018"	Suppressed	5201152	Suppressed
	"85+ years"	"85+"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2018"	"2018"	86	5201152	16.534798445
	"85+ years"	"85+"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2019"	"2019"	82	5217434	15.716538053
	"85+ years"	"85+"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2020"	"2020"	62	5208813	11.902903790
	"85+ years"	"85+"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2021 (provisional)"	"2021"	82	5208813	15.742550174
	"85+ years"	"85+"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2018"	"2018"	Suppressed	5201152	Suppressed
	"85+ years"	"85+"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	85	5201152	16.342533347
	"85+ years"	"85+"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	81	5217434	15.524872955
	"85+ years"	"85+"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2020"	"2020"	59	5208813	11.326956833
	"85+ years"	"85+"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2021 (provisional)"	"2021"	76	5208813	14.590656259
	"85+ years"	"85+"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2018"	"2018"	Suppressed	5201152	Suppressed
	"85+ years"	"85+"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2019"	"2019"	Suppressed	5217434	Suppressed
	"85+ years"	"85+"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2020"	"2020"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	"2021 (provisional)"	"2021"	Suppressed	5208813	Suppressed
	"85+ years"	"85+"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2018"	"2018"	614	5201152	118.050770291
	"85+ years"	"85+"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2019"	"2019"	729	5217434	139.723856593
	"85+ years"	"85+"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2020"	"2020"	728	5208813	139.763128375
	"85+ years"	"85+"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2021 (provisional)"	"2021"	719	5208813	138.035287502
	"85+ years"	"85+"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2018"	"2018"	1609	5201152	309.354542994
	"85+ years"	"85+"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2019"	"2019"	1322	5217434	253.381259830
	"85+ years"	"85+"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2020"	"2020"	1119	5208813	214.828215181
	"85+ years"	"85+"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	"2021 (provisional)"	"2021"	1018	5208813	195.438000942
	"85+ years"	"85+"	"#COVID-19 (U07.1)"	"GR113-137"	"2018"	"2018"	Suppressed	Suppressed	Unreliable
	"85+ years"	"85+"	"#COVID-19 (U07.1)"	"GR113-137"	"2019"	"2019"	Suppressed	Suppressed	Unreliable
	"85+ years"	"85+"	"#COVID-19 (U07.1)"	"GR113-137"	"2020"	"2020"	83382	5208813	16007.869739228
	"85+ years"	"85+"	"#COVID-19 (U07.1)"	"GR113-137"	"2021 (provisional)"	"2021"	62946	5208813	12084.519064132
	"85+ years"	"85+"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2018"	"2018"	Suppressed	Suppressed	Unreliable
	"85+ years"	"85+"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2019"	"2019"	Suppressed	Suppressed	Unreliable
	"85+ years"	"85+"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2020"	"2020"	Suppressed	Suppressed	Unreliable
	"85+ years"	"85+"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	"2021 (provisional)"	"2021"	Suppressed	Suppressed	Unreliable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Title: USA10YrAgeGrpsGR113Yr_2018_2021_Cause_List_NHWhite"
"Hispanic Origin: Not Hispanic or Latino"
"Single Race 6: White"
"Ten-Year Age Groups: < 1 year; 1-4 years; 5-14 years; 15-24 years; 25-34 years; 35-44 years; 45-54 years; 55-64 years; 65-74"
